max_pool,bn_fw_inf,unrolled_elementwise,elementwise_grid_stride,sgemm_128x64_nn,sgemm_64x64_nn
,3456,,,,7040
,5984,,,,7040
,3424,,,,6944
,16288,,,,6943
,6048,,,,7008
,3488,,,,6976
,6304,,,,6976
,3424,,,,6912
,5984,,,,7008
,3424,,,,6912
,17184,,,,7840
,6367,,,,7839
,3520,,,,7840
,6273,,,,7840
,3456,,,,7840
,5888,,,,7872
,3392,,,,7840
,16672,,,,7840
,6208,,,,7008
,3488,,,,6943
,6144,,,,6944
,3520,,,,6912
,5952,,,,7007
,3488,,,,6912
,17248,,,,6976
,6176,,,,6944
,3489,,,,7744
,6208,,,,7743
,3455,,,,7743
,5792,,,,7744
,3456,,,,7744
,16736,,,,7744
,6048,,,,7743
,3520,,,,7712
,6112,,,,6880
,3360,,,,6784
,5696,,,,6785
,3488,,,,6816
,16576,,,,6688
,5984,,,,6720
,3488,,,,6783
,6176,,,,6719
,3455,,,,7807
,5856,,,,7776
,3488,,,,7808
,16543,,,,7743
,6143,,,,7776
,3424,,,,7808
,5984,,,,7776
,3456,,,,7776
,5824,,,,6943
,3456,,,,6976
,17055,,,,6944
,6047,,,,6945
,3519,,,,6944
,5984,,,,6976
,3456,,,,6944
,5856,,,,6976
,3456,,,,7808
,16159,,,,7808
,5888,,,,7840
,3520,,,,7840
,6048,,,,7776
,3487,,,,7807
,5984,,,,7840
,3488,,,,7807
,16576,,,,7008
,6016,,,,7072
,3424,,,,6976
,6176,,,,7072
,3488,,,,7008
,5984,,,,7040
,3488,,,,6976
,17088,,,,7009
,6144,,,,6912
,3456,,,,7072
,6208,,,,6944
,3393,,,,7039
,5920,,,,6976
,3424,,,,6976
,16288,,,,7007
,6208,,,,6976
,3424,,,,7680
,6176,,,,7648
,3423,,,,7840
,6048,,,,7872
,3520,,,,7807
,16448,,,,7840
,6048,,,,7808
,3520,,,,7809
,5983,,,,6944
,3424,,,,6720
,6048,,,,6720
,3456,,,,6848
,16768,,,,6753
,5984,,,,6720
,3424,,,,6720
,5823,,,,6752
,3520,,,,7808
,5920,,,,7808
,3552,,,,7840
,16320,,,,7840
,6080,,,,7840
,3457,,,,7840
,6048,,,,7840
,3391,,,,7776
,5824,,,,6624
,3391,,,,6623
,16639,,,,6624
,6304,,,,6656
,3424,,,,6624
,6079,,,,6592
,3488,,,,6656
,5984,,,,6623
,3456,,,,6944
,16992,,,,6816
,6112,,,,6784
,3488,,,,6784
,6016,,,,6784
,3424,,,,6816
,5792,,,,6816
,3424,,,,6784
,16608,,,,6912
,6048,,,,6752
,3520,,,,6751
,6048,,,,6752
,3424,,,,6816
,5856,,,,6688
,3488,,,,6688
,17152,,,,6720
,6049,,,,7681
,3520,,,,7680
,6208,,,,7712
,3456,,,,7711
,5984,,,,7712
,3520,,,,7744
,16928,,,,7712
,6016,,,,7680
,3489,,,,7072
,6400,,,,7040
,3488,,,,7072
,5888,,,,7007
,3455,,,,7072
,16800,,,,7040
,5952,,,,7040
,3456,,,,7072
,5920,,,,6944
,3392,,,,6785
,6080,,,,6687
,3425,,,,6816
,16992,,,,6720
,6080,,,,6720
,3520,,,,6753
,5920,,,,6720
,3456,,,,7680
,5984,,,,7712
,3456,,,,7680
,16768,,,,7712
,6144,,,,7680
,3456,,,,7648
,5920,,,,7681
,3392,,,,7744
,6016,,,,6944
,3423,,,,6752
,16288,,,,6753
,6016,,,,6720
,3456,,,,6720
,6049,,,,6784
,3488,,,,6720
,5857,,,,6880
,3488,,,,6943
,16480,,,,6944
,5984,,,,6944
,3520,,,,7007
,5952,,,,6976
,3424,,,,6976
,5952,,,,6944
,3552,,,,7008
,17184,,,,6912
,6176,,,,6976
,3360,,,,6912
,5760,,,,7008
,3424,,,,6944
,6048,,,,6976
,3424,,,,6944
,17056,,,,7008
,6176,,,,7008
,3520,,,,7072
,6112,,,,7008
,3456,,,,7072
,5856,,,,6976
,3520,,,,7071
,16832,,,,7072
,6272,,,,7040
,3424,,,,6944
,5921,,,,7039
,3488,,,,6943
,6016,,,,6816
,3360,,,,7008
,16576,,,,6911
,6272,,,,6943
,3520,,,,7008
,5856,,,,7712
,3424,,,,7712
,5824,,,,7712
,3424,,,,7744
,16832,,,,7712
,6048,,,,7776
,3489,,,,7711
,5888,,,,7776
,3488,,,,6592
,6048,,,,6625
,3456,,,,6624
,16800,,,,6624
,6048,,,,6592
,3456,,,,6656
,5887,,,,6624
,3425,,,,6624
,6080,,,,7008
,3487,,,,7008
,16512,,,,6976
,6047,,,,6976
,3488,,,,6944
,5984,,,,7040
,3392,,,,6976
,5920,,,,7008
,3455,,,,6880
,17343,,,,6880
,6176,,,,6912
,3488,,,,6912
,6048,,,,6912
,3488,,,,6912
,5920,,,,6944
,3456,,,,6912
,16864,,,,7808
,5984,,,,7840
,3488,,,,7840
,5856,,,,7648
,3424,,,,7807
,5856,,,,7808
,3456,,,,7807
,16704,,,,7840
,6207,,,,6688
,3552,,,,6688
,5984,,,,6688
,3457,,,,6656
,5920,,,,6720
,3424,,,,6688
,16736,,,,6720
,6080,,,,6656
,3424,,,,7776
,5856,,,,7776
,3424,,,,7744
,5760,,,,7776
,3456,,,,7744
,17216,,,,7776
,6304,,,,7776
,3456,,,,7776
,6016,,,,7072
,3489,,,,7009
,5920,,,,7040
,3456,,,,7040
,16832,,,,7071
,6112,,,,7008
,3488,,,,7040
,5952,,,,7008
,3520,,,,7808
,6016,,,,7776
,3456,,,,7776
,16800,,,,7743
,6368,,,,7776
,3488,,,,7776
,5985,,,,7776
,3456,,,,7776
,6176,,,,7041
,3456,,,,7072
,16896,,,,7039
,5952,,,,7008
,3488,,,,7072
,5824,,,,7040
,3424,,,,7040
,5984,,,,7040
,3456,,,,6976
,16928,,,,6944
,5984,,,,6944
,3456,,,,6976
,5984,,,,6976
,3424,,,,6976
,5919,,,,7008
,3456,,,,6976
,16479,,,,6944
,6144,,,,6816
,3583,,,,6783
,5856,,,,6849
,3456,,,,6815
,5792,,,,6816
,3360,,,,6816
,16608,,,,6784
,6048,,,,7680
,3488,,,,7649
,6144,,,,7647
,3456,,,,7649
,5920,,,,7647
,3488,,,,7680
,16736,,,,7648
,6111,,,,7648
,3456,,,,7008
,6112,,,,7008
,3487,,,,6976
,5984,,,,6880
,3487,,,,6944
,16992,,,,7008
,6305,,,,6816
,3456,,,,7007
,6144,,,,7712
,3456,,,,7712
,5888,,,,7680
,3488,,,,7712
,16512,,,,7712
,6048,,,,7680
,3424,,,,7680
,5984,,,,7712
,3424,,,,7008
,5952,,,,7040
,3648,,,,7008
,16992,,,,7040
,6113,,,,7071
,3456,,,,7040
,5920,,,,7039
,3457,,,,7040
,5952,,,,6976
,3424,,,,7008
,16736,,,,6944
,5952,,,,6976
,3456,,,,7008
,6144,,,,6976
,3487,,,,7008
,6080,,,,6944
,3456,,,,6944
,16448,,,,6784
,6080,,,,6848
,3488,,,,6783
,6144,,,,6848
,3489,,,,6849
,5984,,,,6848
,3423,,,,6816
,16672,,,,6976
,6240,,,,6976
,3392,,,,6976
,6144,,,,6944
,3520,,,,6944
,5728,,,,7008
,3424,,,,7009
,16960,,,,7008
,6176,,,,7040
,3488,,,,7008
,6112,,,,7040
,3488,,,,7041
,5889,,,,7008
,3456,,,,7040
,16992,,,,7071
,6336,,,,7040
,3424,,,,6656
,6176,,,,6656
,3488,,,,6592
,5888,,,,6592
,3424,,,,6624
,16961,,,,6688
,6111,,,,6560
,3488,,,,6623
,5984,,,,6719
,3393,,,,6656
,5824,,,,6720
,3488,,,,6688
,16704,,,,6688
,6304,,,,6592
,3488,,,,6656
,5856,,,,6688
,3423,,,,6976
,5952,,,,6976
,3424,,,,6976
,16672,,,,6976
,6176,,,,7008
,3488,,,,7008
,5888,,,,7040
,3456,,,,6976
,5920,,,,6976
,3488,,,,6848
,16704,,,,6815
,5984,,,,6784
,3488,,,,6815
,6112,,,,6816
,3456,,,,6849
,6016,,,,6816
,3456,,,,7008
,16640,,,,7007
,6048,,,,7008
,3425,,,,7008
,5984,,,,7007
,3423,,,,7007
,5984,,,,7008
,3456,,,,7007
,16992,,,,7072
,6048,,,,6944
,3488,,,,6976
,6080,,,,7040
,3520,,,,6913
,6016,,,,7040
,3456,,,,7008
,16736,,,,6976
,6176,,,,7648
,3455,,,,7648
,6144,,,,7681
,3424,,,,7680
,6048,,,,7647
,3392,,,,7680
,16608,,,,7648
,6111,,,,7680
,3456,,,,6944
,6111,,,,7008
,3488,,,,6976
,5729,,,,7040
,3424,,,,6976
,16896,,,,6976
,6111,,,,6976
,3489,,,,7008
,5792,,,,6944
,3423,,,,6976
,5856,,,,6976
,3488,,,,7008
,17119,,,,6944
,6432,,,,7008
,3488,,,,6912
,6080,,,,6976
,3424,,,,7744
,6080,,,,7712
,3455,,,,7744
,16448,,,,7776
,6176,,,,7712
,3455,,,,7744
,5984,,,,7712
,3488,,,,7744
,6016,,,,7007
,3487,,,,7008
,16576,,,,6976
,6080,,,,7008
,3456,,,,6975
,5920,,,,6976
,3392,,,,6976
,5856,,,,6976
,3455,,,,7040
,16800,,,,7040
,6144,,,,7040
,3488,,,,7008
,5952,,,,7007
,3456,,,,7072
,5728,,,,7072
,3487,,,,7008
,17344,,,,6944
,6304,,,,7008
,3456,,,,7040
,6016,,,,7007
,3424,,,,7008
,6175,,,,6816
,3456,,,,6880
,16704,,,,7007
,5952,,,,7008
,3520,,,,7009
,5952,,,,7008
,3456,,,,7072
,5792,,,,7072
,3424,,,,7040
,16384,,,,7073
,5952,,,,7072
,3487,,,,6912
,6240,,,,6944
,3456,,,,6912
,5696,,,,6912
,3424,,,,6912
,17056,,,,6912
,6176,,,,6912
,3489,,,,6944
,6080,,,,7840
,3424,,,,7872
,5888,,,,7840
,3424,,,,7872
,17023,,,,7808
,5984,,,,7840
,3424,,,,7840
,6112,,,,7840
,3424,,,,6560
,5760,,,,6656
,3424,,,,6656
,16288,,,,6656
,6272,,,,6688
,3424,,,,6688
,5951,,,,6656
,3456,,,,6720
,6016,,,,6688
,3520,,,,6688
,16384,,,,6624
,6112,,,,6720
,3488,,,,6688
,6176,,,,6656
,3424,,,,6624
,5791,,,,6720
,3456,,,,6976
,16960,,,,6976
,6367,,,,7008
,3488,,,,7008
,5984,,,,7040
,3425,,,,6912
,5823,,,,7009
,3456,,,,6944
,16544,,,,7008
,6049,,,,6976
,3456,,,,6976
,5920,,,,6976
,3392,,,,7009
,6080,,,,6976
,3456,,,,6976
,16864,,,,6976
,6016,,,,7039
,3488,,,,6880
,5888,,,,6976
,3424,,,,7009
,5792,,,,7007
,3392,,,,7008
,16704,,,,7007
,6080,,,,6976
,3424,,,,7648
,6048,,,,7680
,3392,,,,7712
,5920,,,,7681
,3424,,,,7712
,16608,,,,7680
,5920,,,,7679
,3488,,,,7712
,6304,,,,7008
,3487,,,,6976
,5760,,,,7040
,3520,,,,6975
,16767,,,,7040
,6400,,,,6976
,3456,,,,7008
,6176,,,,6976
,3456,,,,6976
,5920,,,,6911
,3488,,,,6976
,16800,,,,6944
,6208,,,,7007
,3488,,,,6912
,5952,,,,7040
,3424,,,,6976
,6048,,,,7680
,3424,,,,7679
,16768,,,,7680
,6145,,,,7679
,3457,,,,7712
,6240,,,,7681
,3456,,,,7680
,6080,,,,7648
,3424,,,,7648
,17056,,,,7712
,6304,,,,7712
,3456,,,,7679
,6176,,,,7713
,3456,,,,7680
,6016,,,,7712
,3423,,,,7680
,16543,,,,7008
,5984,,,,6944
,3456,,,,7040
,5920,,,,6977
,3488,,,,7040
,5984,,,,6976
,3424,,,,7008
,16768,,,,6880
,6144,,,,7680
,3456,,,,7680
,5920,,,,7712
,3520,,,,7712
,5728,,,,7713
,3551,,,,7680
,16608,,,,7712
,6048,,,,7712
,3456,,,,7040
,5952,,,,7040
,3488,,,,7040
,6112,,,,7040
,3424,,,,7040
,16800,,,,7008
,6400,,,,7040
,3456,,,,7072
,6048,,,,7711
,3456,,,,7712
,5984,,,,7680
,3392,,,,7744
,16480,,,,7711
,6048,,,,7712
,3424,,,,7744
,5856,,,,7712
,3393,,,,6976
,6272,,,,7008
,3520,,,,7008
,17056,,,,6976
,5951,,,,6976
,3456,,,,6976
,5825,,,,6976
,3455,,,,6976
,5920,,,,7072
,3488,,,,7072
,16735,,,,7072
,6144,,,,7040
,3551,,,,7073
,6048,,,,7072
,3424,,,,7072
,6016,,,,7072
,3392,,,,6912
,16288,,,,6720
,6016,,,,6720
,3552,,,,6784
,6016,,,,6720
,3456,,,,6784
,5856,,,,6688
,3488,,,,6784
,17344,,,,7008
,6240,,,,7007
,3424,,,,6976
,5984,,,,7008
,3488,,,,7009
,5855,,,,6976
,3456,,,,7040
,16544,,,,6944
,6048,,,,7743
,3488,,,,7712
,5856,,,,7712
,3424,,,,7745
,5696,,,,7712
,3424,,,,7712
,16609,,,,7712
,6176,,,,7776
,3456,,,,7713
,5920,,,,7744
,3424,,,,7776
,5919,,,,7745
,3424,,,,7808
,16544,,,,7776
,6112,,,,7744
,3487,,,,7744
,6432,,,,7007
,3520,,,,7040
,5920,,,,6976
,3456,,,,7008
,16896,,,,7007
,6112,,,,7008
,3488,,,,7040
,5920,,,,7009
,3424,,,,7744
,5792,,,,7744
,3392,,,,7712
,16928,,,,7712
,6080,,,,7743
,3488,,,,7776
,6176,,,,7776
,3488,,,,7744
,5760,,,,6912
,3488,,,,6880
,16352,,,,6944
,5920,,,,6944
,3488,,,,6911
,6080,,,,6944
,3456,,,,6848
,5824,,,,6945
,3425,,,,7040
,16576,,,,6976
,6048,,,,7040
,3520,,,,6976
,6207,,,,7040
,3456,,,,7007
,5760,,,,7008
,3456,,,,6976
,16961,,,,6880
,6368,,,,6752
,3392,,,,6752
,6048,,,,6720
,3488,,,,6720
,5888,,,,6720
,3488,,,,6752
,16672,,,,6752
,6112,,,,7071
,3455,,,,6976
,5856,,,,6880
,3425,,,,6975
,5761,,,,7007
,3489,,,,7008
,16736,,,,7008
,5983,,,,7008
,3457,,,,6976
,5984,,,,6976
,3392,,,,6976
,5855,,,,6944
,3520,,,,6976
,16768,,,,7008
,5984,,,,6976
,3456,,,,6976
,6112,,,,7809
,3456,,,,7840
,5824,,,,7840
,3456,,,,7809
,16672,,,,7840
,6048,,,,7841
,3424,,,,7841
,5984,,,,7871
,3457,,,,7009
,5792,,,,7008
,3456,,,,7009
,16512,,,,6976
,6112,,,,6976
,3488,,,,6976
,6080,,,,6976
,3424,,,,6943
,5792,,,,7776
,3424,,,,7776
,16768,,,,7712
,6112,,,,7776
,3424,,,,7712
,6016,,,,7776
,3456,,,,7712
,5824,,,,7712
,3424,,,,6880
,16576,,,,6720
,6080,,,,6720
,3488,,,,6752
,5888,,,,6912
,3520,,,,6848
,5920,,,,6784
,3423,,,,6720
,16608,,,,7808
,6528,,,,7840
,3456,,,,7808
,6080,,,,7808
,3487,,,,7840
,6112,,,,7840
,3424,,,,7840
,16736,,,,7808
,6336,,,,7008
,3488,,,,6944
,6049,,,,6976
,3456,,,,6976
,6143,,,,7008
,3424,,,,6880
,16896,,,,6944
,6047,,,,7008
,3487,,,,7776
,6016,,,,7744
,3393,,,,7744
,5728,,,,7776
,3392,,,,7648
,16896,,,,7776
,6144,,,,7776
,3488,,,,7776
,5920,,,,7040
,3488,,,,7008
,5696,,,,7008
,3424,,,,7072
,16736,,,,7008
,6112,,,,7039
,3456,,,,7040
,5888,,,,7040
,3392,,,,6944
,6016,,,,7008
,3425,,,,7040
,16864,,,,7008
,6048,,,,7009
,3423,,,,7072
,6304,,,,7040
,3424,,,,7008
,5920,,,,7776
,3424,,,,7776
,16672,,,,7776
,6048,,,,7807
,3488,,,,7808
,5952,,,,7776
,3424,,,,7776
,5888,,,,7808
,3488,,,,6816
,16960,,,,6720
,6176,,,,6687
,3424,,,,6784
,6144,,,,6752
,3424,,,,6720
,5952,,,,6720
,3488,,,,6752
,16832,,,,7840
,6112,,,,7808
,3488,,,,7872
,5952,,,,7840
,3552,,,,7840
,5823,,,,7808
,3520,,,,7808
,16927,,,,7840
,5984,,,,6624
,3456,,,,6592
,6176,,,,6560
,3488,,,,6656
,5920,,,,6624
,3456,,,,6624
,16736,,,,6592
,6016,,,,6655
,3456,,,,6944
,6176,,,,6912
,3424,,,,6913
,5920,,,,6817
,3424,,,,6816
,17056,,,,6816
,5953,,,,6816
,3488,,,,6784
,5984,,,,6943
,3425,,,,6720
,5632,,,,6783
,3424,,,,6688
,16992,,,,6816
,6144,,,,6752
,3456,,,,6847
,5920,,,,6752
,3488,,,,7712
,5856,,,,7712
,3424,,,,7680
,16608,,,,7743
,6080,,,,7712
,3456,,,,7712
,5984,,,,7712
,3424,,,,7680
,5952,,,,7040
,3424,,,,7008
,16416,,,,7008
,6049,,,,7008
,3424,,,,7072
,6432,,,,7008
,3520,,,,7040
,5952,,,,7008
,3520,,,,6912
,16992,,,,6816
,6240,,,,6816
,3552,,,,6720
,6176,,,,6815
,3488,,,,6752
,6016,,,,6816
,3392,,,,6720
,16384,,,,7712
,6112,,,,7745
,3424,,,,7744
,6112,,,,7744
,3489,,,,7744
,5856,,,,7745
,3456,,,,7744
,16512,,,,7712
,6176,,,,6944
,3551,,,,6720
,6208,,,,6784
,3424,,,,6720
,5856,,,,6752
,3392,,,,6880
,17056,,,,6816
,6144,,,,6752
,3487,,,,6944
,5952,,,,7008
,3424,,,,6976
,5889,,,,6976
,3457,,,,7008
,16672,,,,7008
,5920,,,,7009
,3488,,,,6976
,6048,,,,6976
,3456,,,,6944
,5888,,,,7009
,3488,,,,6976
,16129,,,,7008
,6016,,,,7008
,3488,,,,6976
,6048,,,,6944
,3456,,,,7073
,5952,,,,7008
,3488,,,,7008
,16929,,,,7040
,6304,,,,7072
,3520,,,,7040
,5856,,,,7040
,3488,,,,7072
,6080,,,,6976
,3553,,,,7072
,16960,,,,6848
,6015,,,,7040
,3488,,,,7008
,6176,,,,7040
,3456,,,,7007
,5920,,,,7040
,3456,,,,7776
,17056,,,,7808
,5760,,,,7776
,3552,,,,7807
,5920,,,,7744
,3488,,,,7776
,5920,,,,7775
,3489,,,,7776
,16736,,,,6624
,5984,,,,6592
,3489,,,,6624
,6048,,,,6688
,3360,,,,6625
,5952,,,,6624
,3456,,,,6592
,17056,,,,6624
,6176,,,,7007
,3456,,,,6880
,6016,,,,7007
,3456,,,,7008
,5888,,,,7008
,3488,,,,7040
,16736,,,,6976
,5952,,,,6944
,3487,,,,6912
,5921,,,,6912
,3393,,,,6944
,6079,,,,6879
,3392,,,,6912
,16672,,,,6944
,6047,,,,6945
,3425,,,,6912
,5824,,,,7776
,3489,,,,7776
,5760,,,,7776
,3455,,,,7776
,16864,,,,7776
,6080,,,,7776
,3456,,,,7745
,6176,,,,7776
,3392,,,,6688
,5953,,,,6688
,3488,,,,6688
,16352,,,,6688
,6272,,,,6623
,3520,,,,6656
,5792,,,,6688
,3456,,,,6688
,6016,,,,7776
,3456,,,,7744
,16832,,,,7744
,6176,,,,7743
,3456,,,,7744
,5791,,,,7744
,3520,,,,7743
,5984,,,,7776
,3488,,,,7040
,16352,,,,7008
,6112,,,,7071
,3488,,,,7008
,6016,,,,7008
,3488,,,,7040
,5888,,,,7008
,3456,,,,7008
,16800,,,,7776
,6048,,,,7776
,3424,,,,7744
,5984,,,,7808
,3456,,,,7776
,5952,,,,7808
,3456,,,,7775
,16352,,,,7776
,6241,,,,7008
,3424,,,,6976
,5984,,,,7008
,3423,,,,6976
,5856,,,,7040
,3551,,,,6976
,17119,,,,7009
,6016,,,,7008
,3520,,,,6975
,6144,,,,6943
,3424,,,,7007
,5824,,,,6912
,3424,,,,6975
,16640,,,,6912
,6240,,,,6976
,3488,,,,6912
,6112,,,,6976
,3456,,,,6848
,5952,,,,6784
,3456,,,,6848
,16415,,,,6848
,6176,,,,6784
,3456,,,,6816
,6176,,,,6848
,3424,,,,7712
,5824,,,,7680
,3424,,,,7712
,16575,,,,7712
,6240,,,,7743
,3456,,,,7584
,6048,,,,7712
,3456,,,,7680
,5792,,,,7008
,3488,,,,7040
,16640,,,,7008
,6144,,,,7008
,3488,,,,7008
,6080,,,,6880
,3392,,,,7072
,5888,,,,6976
,3488,,,,7648
,16576,,,,7648
,6048,,,,7648
,3455,,,,7712
,6208,,,,7616
,3456,,,,7648
,6047,,,,7647
,3488,,,,7680
,17375,,,,7008
,6304,,,,7040
,3488,,,,7008
,6048,,,,7008
,3424,,,,7072
,5696,,,,7009
,3456,,,,7008
,16864,,,,7040
,6368,,,,6976
,3488,,,,7008
,6272,,,,6912
,3487,,,,6976
,5920,,,,6944
,3487,,,,6976
,17151,,,,6911
,6240,,,,6848
,3456,,,,6944
,6113,,,,6816
,3456,,,,6784
,5729,,,,6784
,3424,,,,6816
,16768,,,,6816
,6176,,,,6848
,3424,,,,6880
,6144,,,,6944
,3424,,,,6944
,6048,,,,6976
,3424,,,,6976
,17088,,,,6944
,6080,,,,7009
,3456,,,,6944
,6336,,,,6976
,3489,,,,7040
,5728,,,,7008
,3424,,,,6976
,16960,,,,7009
,6047,,,,7040
,3488,,,,7008
,5984,,,,6976
,3424,,,,7040
,5856,,,,6624
,3488,,,,6656
,16735,,,,6656
,6016,,,,6624
,3487,,,,6624
,5920,,,,6624
,3456,,,,6624
,5696,,,,6592
,3424,,,,6688
,16960,,,,6720
,6015,,,,6560
,3489,,,,6688
,6464,,,,6688
,3424,,,,6688
,6048,,,,6656
,3488,,,,6720
,16448,,,,7008
,6208,,,,6976
,3488,,,,7008
,5888,,,,6944
,3393,,,,6976
,5856,,,,6880
,3487,,,,6944
,16863,,,,6911
,6240,,,,6945
,3520,,,,6816
,5856,,,,6847
,3488,,,,6912
,5856,,,,6816
,3424,,,,6816
,16832,,,,6784
,6112,,,,6880
,3424,,,,7008
,5824,,,,6944
,3424,,,,6976
,5696,,,,6943
,3423,,,,7008
,17120,,,,6944
,6304,,,,6976
,3424,,,,6976
,5888,,,,7008
,3424,,,,6976
,5920,,,,7040
,3489,,,,6944
,16736,,,,6976
,6336,,,,6912
,3455,,,,7008
,6049,,,,7007
,3456,,,,7680
,5792,,,,7712
,3456,,,,7712
,16896,,,,7680
,6080,,,,7712
,3456,,,,7680
,5792,,,,7712
,3488,,,,7712
,5824,,,,7104
,3488,,,,6976
,16288,,,,6976
,6304,,,,7008
,3520,,,,6976
,6239,,,,6976
,3520,,,,6880
,5856,,,,7040
,3456,,,,7008
,16575,,,,6944
,6208,,,,6912
,3488,,,,6944
,6048,,,,6943
,3424,,,,7008
,5952,,,,6976
,3488,,,,6944
,16288,,,,7680
,6336,,,,7712
,3425,,,,7712
,5952,,,,7681
,3489,,,,7712
,6016,,,,7712
,3424,,,,7712
,16928,,,,7680
,6336,,,,6912
,3488,,,,6976
,5856,,,,6943
,3424,,,,6976
,6016,,,,6944
,3456,,,,7007
,16544,,,,6912
,5952,,,,6848
,3455,,,,6945
,5984,,,,7040
,3488,,,,6976
,5983,,,,7008
,3424,,,,6976
,17120,,,,7073
,5983,,,,7008
,3456,,,,7008
,6208,,,,6912
,3488,,,,7040
,5760,,,,6943
,3520,,,,7040
,16352,,,,7008
,6048,,,,7040
,3552,,,,6976
,5984,,,,6848
,3456,,,,6976
,5920,,,,7008
,3392,,,,6976
,16959,,,,7072
,6144,,,,6976
,3457,,,,7040
,5888,,,,7008
,3424,,,,7040
,5887,,,,6880
,3456,,,,6976
,16672,,,,6880
,5888,,,,6944
,3488,,,,6848
,6016,,,,6912
,3423,,,,6880
,5824,,,,6913
,3423,,,,7840
,16352,,,,7808
,6112,,,,7840
,3520,,,,7841
,5888,,,,7872
,3424,,,,7872
,5856,,,,7840
,3424,,,,7872
,17120,,,,6688
,6111,,,,6656
,3456,,,,6688
,5856,,,,6624
,3489,,,,6656
,5728,,,,6656
,3424,,,,6624
,16480,,,,6624
,6240,,,,6687
,3424,,,,6655
,5888,,,,6688
,3424,,,,6688
,5760,,,,6688
,3488,,,,6656
,16512,,,,6656
,6176,,,,6688
,3424,,,,6976
,6176,,,,6976
,3456,,,,7008
,5920,,,,7040
,3456,,,,6976
,16352,,,,6976
,5857,,,,7008
,3456,,,,6976
,5856,,,,6944
,3552,,,,6976
,5824,,,,6944
,3456,,,,6976
,16639,,,,6944
,6144,,,,7008
,3456,,,,6943
,6016,,,,7009
,3424,,,,6976
,5856,,,,6944
,3456,,,,6944
,16864,,,,6880
,6272,,,,6976
,3456,,,,6944
,5792,,,,6976
,3456,,,,6976
,5824,,,,7712
,3520,,,,7649
,16927,,,,7616
,6176,,,,7712
,3552,,,,7648
,5985,,,,7712
,3456,,,,7712
,5856,,,,7648
,3488,,,,7040
,16704,,,,7072
,6400,,,,7040
,3424,,,,7007
,5952,,,,7071
,3456,,,,7040
,5983,,,,7008
,3424,,,,7040
,16736,,,,6976
,6081,,,,7008
,3423,,,,6976
,6143,,,,7008
,3487,,,,7008
,5536,,,,6944
,3487,,,,7008
,16256,,,,6976
,5984,,,,7711
,3488,,,,7712
,6016,,,,7744
,3456,,,,7680
,5696,,,,7679
,3456,,,,7712
,16608,,,,7680
,6304,,,,7712
,3488,,,,7680
,6208,,,,7680
,3520,,,,7679
,5856,,,,7680
,3456,,,,7712
,16736,,,,7680
,5984,,,,7712
,3488,,,,7648
,5887,,,,7071
,3424,,,,7007
,6047,,,,7072
,3424,,,,7008
,17024,,,,7072
,6240,,,,7040
,3456,,,,7008
,6016,,,,7008
,3425,,,,7712
,5888,,,,7712
,3489,,,,7680
,16896,,,,7744
,6112,,,,7712
,3424,,,,7712
,6048,,,,7711
,3392,,,,7712
,5856,,,,7040
,3424,,,,7008
,16480,,,,7007
,6496,,,,6976
,3520,,,,7072
,5952,,,,6976
,3489,,,,7040
,5824,,,,7008
,3424,,,,7712
,16703,,,,7776
,6080,,,,7776
,3424,,,,7776
,6111,,,,7807
,3456,,,,7776
,5856,,,,7776
,3392,,,,7776
,16704,,,,6976
,6208,,,,6944
,3551,,,,6912
,6144,,,,6911
,3488,,,,6976
,5792,,,,6976
,3456,,,,6976
,16928,,,,6976
,6336,,,,7072
,3456,,,,7040
,6176,,,,7040
,3424,,,,7008
,5888,,,,7008
,3456,,,,7040
,16735,,,,7040
,6240,,,,7008
,3456,,,,6944
,6080,,,,6752
,3424,,,,6752
,6112,,,,6848
,3392,,,,6720
,16736,,,,6752
,6143,,,,6784
,3456,,,,6784
,6272,,,,7008
,3488,,,,6976
,5856,,,,7040
,3424,,,,6944
,16512,,,,7039
,6144,,,,6913
,3520,,,,6912
,6176,,,,6943
,3488,,,,7776
,5984,,,,7744
,3424,,,,7744
,16512,,,,7776
,6208,,,,7744
,3488,,,,7744
,6016,,,,7776
,3424,,,,7744
,5856,,,,7713
,3487,,,,7743
,16672,,,,7744
,6368,,,,7680
,3456,,,,7745
,6112,,,,7680
,3424,,,,7744
,5856,,,,7680
,3552,,,,7008
,16639,,,,6976
,6112,,,,6944
,3456,,,,6976
,6176,,,,6976
,3520,,,,7008
,5920,,,,6945
,3424,,,,7008
,16512,,,,7744
,6176,,,,7776
,3424,,,,7744
,6208,,,,7776
,3520,,,,7776
,5920,,,,7744
,3392,,,,7712
,16800,,,,7776
,6304,,,,6944
,3489,,,,6944
,6144,,,,6944
,3423,,,,6975
,5792,,,,6784
,3488,,,,7008
,17088,,,,6720
,5919,,,,6943
,3488,,,,7008
,6176,,,,7008
,3425,,,,7040
,5984,,,,7007
,3456,,,,7040
,16800,,,,7008
,6015,,,,7007
,3552,,,,7040
,6112,,,,6913
,3424,,,,6752
,6016,,,,6752
,3391,,,,6720
,16511,,,,6752
,6080,,,,6848
,3455,,,,6752
,6015,,,,6752
,3456,,,,7007
,5856,,,,7040
,3424,,,,7040
,16769,,,,7040
,6048,,,,7040
,3488,,,,7008
,5983,,,,7009
,3392,,,,7040
